Frame,X,Y
26145,1357,131
26146,1373,133
26147,1389,135
26148,1405,136
26149,1421,134
26150,1438,132
26151,1455,131
26152,1471,129
26153,1489,123
26154,1507,116
26155,1526,110
26156,1545,103
26157,1565,97
26158,1585,97
26159,1606,101
26160,1620,106
26161,1619,111
26162,1605,117
26163,1587,122
26164,1570,127
26165,1554,131
26166,1539,128
26167,1525,123
26168,1512,117
26169,1500,111
26170,1488,106
26171,1477,100
26172,1468,97
26173,1459,103
26174,1451,109
26175,1444,116
26176,1438,121
26177,1434,118
26178,1430,111
26179,1428,104
26180,1426,98
26181,1424,99
26182,1423,105
26183,1422,111
26184,1421,117
26185,1422,117
26186,1423,112
26187,1424,107
26188,1427,101
26189,1429,98
26190,1432,102
26191,1436,107
26192,1441,112
26193,1447,116
26194,1453,120
26195,1459,123
26196,1466,125
26197,1474,124
26198,1482,122
26199,1490,119
26200,1500,117
26201,1510,115
26202,1520,112
26203,1531,110
26204,1542,107
26205,1554,105
26206,1566,102
26207,1579,99
26208,1593,97
26209,1606,99
26210,1613,101
26211,1611,104
26212,1600,108
26213,1588,112
26214,1577,115
26215,1566,119
26216,1556,122
26217,1546,125
26218,1537,127
26219,1529,129
26220,1522,133
26221,1515,135
26222,1510,135
26223,1506,131
26224,1504,127
26225,1501,123
26226,1500,119
26227,1500,114
26228,1500,110
26229,1500,105
26230,1501,101
26231,1503,97
26232,1506,101
26233,1509,105
26234,1513,108
26235,1518,112
26236,1523,115
26237,1530,118
26238,1536,121
26239,1544,123
26240,1552,126
26241,1561,129
26242,1570,131
26243,1580,133
26244,1591,134
26245,1602,136
26246,1610,137
26247,1609,138
26248,1601,140
26249,1591,141
26250,1581,141
26251,1573,140
26252,1572,133
26253,1572,126
26254,1572,119
26255,1574,112
26256,1576,105
26257,1579,98
26258,1583,95
26259,1588,101
26260,1594,107
26261,1600,111
26262,1605,117
26263,1601,122
26264,1595,128
26265,1590,134
26266,1584,139
26267,1580,144
26268,1577,148
26269,1582,150
26270,1587,152
26271,1593,154
26272,1600,156
26273,1604,159
26274,1601,163
26275,1595,166
26276,1590,170
26277,1585,174
26278,1584,177
26279,1589,180
26280,1594,183
26281,1599,186
26282,1604,189
26283,1601,192
26284,1596,195
26285,1592,198
26286,1589,200
26287,1586,203
26288,1585,206
26289,1583,209
26290,1583,211
26291,1584,214
26292,1585,217
26293,1589,219
26294,1592,221
26295,1596,223
26296,1601,224
26297,1603,226
26298,1598,228
26299,1595,230
26300,1592,233
26301,1589,235
26302,1586,236
26303,1585,238
26304,1584,240
26305,1585,240
26306,1586,239
26307,1590,239
26308,1593,238
26309,1597,237
26310,1602,237
26311,1602,236
26312,1597,235
26313,1593,235
26314,1590,234
26315,1588,233
26316,1587,233
26317,1586,231
26318,1586,230
26319,1586,229
26320,1586,228
26321,1587,227
26322,1589,227
26323,1591,226
26324,1594,225
26325,1597,224
26326,1602,223
26327,1602,222
26328,1598,221
26329,1594,220
26330,1593,219
26331,1591,217
26332,1591,215
26333,1591,214
26334,1591,213
26335,1591,211
26336,1592,209
26337,1593,208
26338,1595,208
26339,1598,210
26340,1601,210
26341,1602,212
26342,1599,213
26343,1597,212
26344,1595,212
26345,1594,211
26346,1595,211
26347,1596,209
26348,1596,208
26349,1598,207
26350,1600,205
26351,1602,203
26352,1602,201
26353,1601,199
26354,1601,197
26355,1602,195
26356,1601,194
26357,1600,192
26358,1600,192
26359,1599,192
26360,1599,194
26361,1599,194
26362,1600,195
26363,1601,196
26364,1602,197
26365,1600,196
26366,1601,195
26367,1602,194
26368,1601,193
26369,1601,194
26370,1602,194
26371,1602,194
26372,1601,195
26373,1601,196
26374,1601,197
26375,1602,196
26376,1602,195
26377,1602,194
26378,1602,193
26379,1602,193
26380,1602,193
26381,1601,194
26382,1601,195
26383,1601,195
26384,1602,194
26385,1602,193
26386,1602,194
26387,1602,194
26388,1602,195
26389,1602,196
26390,1601,197
26391,1601,197
26392,1602,196
26393,1602,195
26394,1602,195
26395,1602,195
26396,1602,194
26397,1602,194
26398,1602,193
26399,1602,193
26400,1602,194
26401,1602,193
26402,1602,194
26403,1601,194
26404,1602,194
26405,1602,194
26406,1601,194
26407,1602,194
26408,1601,194
26409,1602,194
26410,1601,194
26411,1601,194
26412,1601,194
26413,1601,194
26414,1601,194
26415,1166,638
26416,1172,647
26417,1177,659
26418,1182,670
26419,1188,681
26420,1199,686
26421,1214,686
26422,1229,685
26423,1242,685
26424,1253,687
26425,1261,690
26426,1270,692
26427,1279,695
26428,1289,697
26429,1295,701
26430,1294,711
26431,1295,719
26432,1297,731
26433,1301,747
26434,1307,764
26435,1313,783
26436,1319,801
26437,1326,820
26438,1333,839
26439,1341,859
26440,1350,879
26441,1360,900
26442,1370,921
26443,1380,943
26444,1391,965
26445,1402,983
26446,1413,988
26447,1424,977
26448,1435,959
26449,1448,943
26450,1461,928
26451,1475,913
26452,1489,898
26453,1503,885
26454,1517,877
26455,1532,874
26456,1548,878
26457,1565,883
26458,1583,887
26459,1602,894
26460,1617,901
26461,1621,909
26462,1611,915
26463,1595,923
26464,1580,933
26465,1566,946
26466,1554,957
26467,1542,968
26468,1530,975
26469,1519,975
26470,1508,969
26471,1499,959
26472,1489,949
26473,1481,941
26474,1473,933
26475,1466,925
26476,1459,918
26477,1454,913
26478,1450,905
26479,1447,895
26480,1444,886
26481,1439,881
26482,1433,885
26483,1427,889
26484,1422,895
26485,1417,902
26486,1413,909
26487,1410,917
26488,1406,925
26489,1403,930
26490,1403,930
26491,1404,925
26492,1407,917
26493,1410,911
26494,1414,904
26495,1418,899
26496,1422,894
26497,1428,891
26498,1434,888
26499,1441,886
26500,1447,887
26501,1450,894
26502,1454,901
26503,1455,906
26504,1452,907
26505,1448,902
26506,1444,896
26507,1440,891
26508,1438,887
26509,1436,883
26510,1434,883
26511,1431,885
26512,1430,889
26513,1430,893
26514,1429,898
26515,1430,904
26516,1431,910
26517,1432,916
26518,1432,919
26519,1426,917
26520,1421,913
26521,1416,911
26522,1412,910
26523,1408,909
26524,1405,909
26525,1402,909
26526,1400,909
26527,1398,910
26528,1397,911
26529,1396,914
26530,1396,917
26531,1397,921
26532,1400,923
26533,1405,924
26534,1410,925
26535,1416,925
26536,1420,921
26537,1424,918
26538,1428,914
26539,1434,911
26540,1439,909
26541,1444,907
26542,1447,903
26543,1449,898
26544,1452,895
26545,1454,892
26546,1450,893
26547,1447,895
26548,1444,898
26549,1442,903
26550,1442,907
26551,1440,911
26552,1436,911
26553,1432,911
26554,1428,911
26555,1424,913
26556,1422,915
26557,1419,917
26558,1418,920
26559,1416,923
26560,1414,925
26561,1412,923
26562,1411,920
26563,1411,918
26564,1411,917
26565,1412,916
26566,1414,917
26567,1416,918
26568,1416,920
26569,1419,923
26570,1419,923
26571,1417,920
26572,1416,918
26573,1414,917
26574,1413,917
26575,1412,917
26576,1411,917
26577,1411,919
26578,1412,920
26579,1413,922
26580,1415,925
26581,1416,924
26582,1418,923
26583,1421,922
26584,1424,921
26585,1427,921
26586,1427,918
26587,1427,915
26588,1426,914
26589,1426,913
26590,1427,912
26591,1428,911
26592,1427,913
26593,1427,913
26594,1428,915
26595,1430,917
26596,1430,917
26597,1429,915
26598,1428,914
26599,1428,913
26600,1430,913
26601,1432,914
26602,1433,915
26603,1433,915
26604,1433,913
26605,1433,911
26606,1433,909
26607,1433,909
26608,1434,909
26609,1435,910
26610,1436,912
26611,1439,913
26612,1436,913
26613,1434,913
26614,1433,914
26615,1433,916
26616,1432,916
26617,1431,915
26618,1430,915
26619,1430,914
26620,1430,914
26621,1430,914
26622,1430,914
26623,1430,914
26624,1430,914
26625,1431,915
26626,1432,915
26627,1432,915
26628,1433,916
26629,1434,915
26630,1434,914
26631,1436,914
26632,1438,915
26633,1437,914
26634,1435,914
26635,1434,914
26636,1434,915
26637,1433,915
26638,1433,915
26639,1433,916
26640,1432,916
26641,1432,917
26642,1431,917
26643,1431,917
26644,1430,918
26645,1430,919
26646,1429,919
26647,1430,918
26648,1431,917
26649,1432,917
26650,1432,916
26651,993,328
26652,1001,324
26653,1013,318
26654,1027,311
26655,1041,305
26656,1057,300
26657,1074,296
26658,1091,290
26659,1106,284
26660,1120,279
26661,1135,278
26662,1148,285
26663,1162,295
26664,1175,303
26665,1190,311
26666,1205,318
26667,1221,323
26668,1237,329
26669,1253,332
26670,1269,335
26671,1286,343
26672,1305,352
26673,1323,360
26674,1343,368
26675,1364,376
26676,1384,385
26677,1403,392
26678,1419,399
26679,1435,405
26680,1448,411
26681,1459,417
26682,1468,422
26683,1477,427
26684,1485,427
26685,1492,429
26686,1503,430
26687,1516,431
26688,1530,432
26689,1546,433
26690,1564,435
26691,1584,435
26692,1605,435
26693,1620,436
26694,1619,436
26695,1605,437
26696,1589,438
26697,1576,439
26698,1566,439
26699,1560,438
26700,1559,437
26701,1562,433
26702,1571,430
26703,1579,428
26704,1591,427
26705,1605,426
26706,1614,425
26707,1613,424
26708,1603,423
26709,1591,421
26710,1581,419
26711,1576,417
26712,1574,417
26713,1572,420
26714,1570,423
26715,1567,425
26716,1565,428
26717,1564,431
26718,1564,435
26719,1566,438
26720,1567,441
26721,1569,444
26722,1572,447
26723,1576,451
26724,1579,453
26725,1586,455
26726,1597,457
26727,1607,459
26728,1612,461
26729,1610,463
26730,1602,466
26731,1591,469
26732,1583,473
26733,1582,476
26734,1588,477
26735,1598,478
26736,1607,479
26737,1610,479
26738,1606,478
26739,1597,477
26740,1588,475
26741,1584,473
26742,1588,470
26743,1595,468
26744,1604,465
26745,1606,463
26746,1604,462
26747,1596,461
26748,1589,461
26749,1585,459
26750,1588,460
26751,1595,461
26752,1602,461
26753,1604,461
26754,1600,462
26755,1594,464
26756,1589,465
26757,1586,466
26758,1589,467
26759,1594,467
26760,1600,468
26761,1604,469
26762,1600,470
26763,1595,471
26764,1590,472
26765,1587,473
26766,1586,472
26767,1588,469
26768,1590,467
26769,1592,465
26770,1594,462
26771,1596,459
26772,1601,457
26773,1602,455
26774,1598,452
26775,1596,450
26776,1594,447
26777,1595,445
26778,1596,443
26779,1599,441
26780,1602,439
26781,1600,438
26782,1598,436
26783,1597,435
26784,1598,433
26785,1601,431
26786,1602,431
26787,1599,431
26788,1598,432
26789,1598,433
26790,1600,434
26791,1602,436
26792,1600,438
26793,1600,440
26794,1600,443
26795,1602,445
26796,1600,447
26797,1599,450
26798,1600,452
26799,1601,454
26800,1601,457
26801,1599,459
26802,1599,461
26803,1599,464
26804,1600,467
26805,1602,470
26806,1600,473
26807,1600,477
26808,1600,481
26809,1601,484
26810,1601,487
26811,1600,491
26812,1599,493
26813,1598,496
26814,1598,500
26815,1598,503
26816,1599,507
26817,1601,511
26818,1602,515
26819,1600,519
26820,1600,523
26821,1602,528
26822,1601,532
26823,1600,536
26824,1600,541
26825,1602,546
26826,1600,551
26827,1598,555
26828,1598,561
26829,1598,566
26830,1599,570
26831,1602,575
26832,1602,580
26833,1598,585
26834,1597,589
26835,1596,595
26836,1596,601
26837,1597,606
26838,1598,613
26839,1600,619
26840,1603,625
26841,1601,631
26842,1597,637
26843,1595,643
26844,1598,650
26845,1601,657
26846,1603,665
26847,1600,672
26848,1598,679
26849,1596,688
26850,1596,697
26851,1597,705
26852,1600,714
26853,1603,724
26854,1602,733
26855,1599,743
26856,1596,753
26857,1598,764
26858,1599,775
26859,1602,787
26860,1604,798
26861,1600,810
26862,1598,822
26863,1596,835
26864,1596,848
26865,1597,861
26866,1600,874
26867,1603,888
26868,1603,902
26869,1599,917
26870,1596,932
26871,1594,947
26872,1593,962
26873,1593,976
26874,1593,983
26875,1591,978
26876,1590,965
26877,1589,952
26878,1587,940
26879,1580,930
26880,1570,929
26881,1558,934
26882,1546,939
26883,1538,940
26884,1533,939
26885,1528,938
26886,1522,939
26887,1517,940
26888,1512,943
26889,1508,947
26890,1505,952
26891,1503,958
26892,1502,964
26893,1502,969
26894,1501,967
26895,1501,961
26896,1502,956
26897,1504,952
26898,1506,949
26899,1510,947
26900,1514,944
26901,1518,943
26902,1523,943
26903,1528,943
26904,1532,946
26905,1536,949
26906,1540,955
26907,1544,961
26908,1549,968
26909,1554,970
26910,1560,965
26911,1566,959
26912,1572,953
26913,1578,948
26914,1585,939
26915,1587,933
26916,1585,930
26917,1585,934
26918,1580,941
26919,1576,949
26920,1572,953
26921,1569,954
26922,1565,958
26923,1562,963
26924,1560,968
26925,1559,968
26926,1558,963
26927,1558,959
26928,1557,955
26929,1558,953
26930,1558,953
26931,1558,956
26932,1558,959
26933,1558,963
26934,1558,967
26935,1559,968
26936,1560,964
26937,1560,961
26938,1562,959
26939,1564,958
26940,1567,957
26941,1571,957
26942,1575,959
26943,1579,961
26944,1584,962
26945,1591,965
26946,1596,969
26947,1600,967
26948,1602,960
26949,1603,954
26950,1603,948
26951,1602,943
26952,1602,938
26953,1601,934
26954,1600,930
26955,1426,619
26956,1423,624
26957,1423,629
26958,1424,633
26959,1429,639
26960,1435,643
26961,1440,642
26962,1446,636
26963,1452,631
26964,1460,625
26965,1469,621
26966,1478,616
26967,1487,611
26968,1496,607
26969,1509,604
26970,1524,599
26971,1542,595
26972,1559,591
26973,1579,586
26974,1601,581
26975,1620,577
26976,1623,574
26977,1609,571
26978,1592,567
26979,1581,565
26980,1572,564
26981,1569,561
26982,1570,558
26983,1578,555
26984,1582,549
26985,1591,542
26986,1602,535
26987,1611,529
26988,1612,523
26989,1605,517
26990,1594,512
26991,1585,507
26992,1582,503
26993,1585,499
26994,1594,495
26995,1604,492
26996,1610,489
26997,1607,485
26998,1599,483
26999,1590,479
27000,1584,477
27001,1587,472
27002,1593,467
27003,1600,462
27004,1605,457
27005,1602,453
27006,1595,449
27007,1589,445
27008,1586,442
27009,1589,439
27010,1594,437
27011,1600,435
27012,1604,435
27013,1600,434
27014,1594,433
27015,1590,433
27016,1586,433
27017,1588,434
27018,1592,435
27019,1597,436
27020,1603,437
27021,1602,439
27022,1597,441
27023,1593,443
27024,1589,445
27025,1586,447
27026,1587,451
27027,1589,454
27028,1591,457
27029,1594,461
27030,1598,465
27031,1602,469
27032,1602,473
27033,1598,478
27034,1595,482
27035,1593,486
27036,1591,491
27037,1591,495
27038,1592,499
27039,1593,505
27040,1595,509
27041,1598,514
27042,1601,520
27043,1602,525
27044,1599,531
27045,1596,537
27046,1594,543
27047,1594,548
27048,1594,555
27049,1596,561
27050,1598,567
27051,1600,574
27052,1603,581
27053,1601,588
27054,1600,595
27055,1599,603
27056,1598,611
27057,1598,619
27058,1598,627
27059,1600,635
27060,1603,643
27061,1601,651
27062,1600,659
27063,1598,668
27064,1598,677
27065,1598,686
27066,1600,697
27067,1600,707
27068,1601,717
27069,1603,727
27070,1601,738
27071,1599,749
27072,1598,761
27073,1598,773
27074,1599,785
27075,1601,798
27076,1604,811
27077,1601,824
27078,1599,837
27079,1598,851
27080,1597,865
27081,1597,880
27082,1598,895
27083,1601,910
27084,1603,926
27085,1604,943
27086,1603,959
27087,1600,975
27088,1595,982
27089,1588,977
27090,1581,965
27091,1575,952
27092,1569,939
27093,1564,924
27094,1558,915
27095,1554,907
27096,1549,899
27097,1546,898
27098,1544,903
27099,1542,910
27100,1540,917
27101,1541,924
27102,1544,934
27103,1552,944
27104,1562,946
27105,1575,943
27106,1588,942
27107,1598,943
27108,1607,943
27109,1611,945
27110,1608,946
27111,1600,947
27112,1592,949
27113,1584,949
27114,1574,943
27115,1567,936
27116,1559,928
27117,1552,922
27118,1546,924
27119,1542,931
27120,1543,938
27121,1549,939
27122,1558,936
27123,1566,933
27124,1576,931
27125,1580,935
27126,1580,943
27127,1582,950
27128,1584,951
27129,1585,946
27130,1581,940
27131,1575,935
27132,1571,929
27133,1565,928
27134,1560,927
27135,1555,927
27136,1551,928
27137,1548,930
27138,1545,932
27139,1542,934
27140,1545,935
27141,1550,937
27142,1554,938
27143,1560,941
27144,1565,943
27145,1572,946
27146,1578,944
27147,1585,941
27148,1586,938
27149,1580,940
27150,1574,943
27151,1569,947
27152,1564,944
27153,1561,941
27154,1558,937
27155,1555,935
27156,1553,933
27157,1551,932
27158,1550,932
27159,1550,931
27160,1551,931
27161,1552,932
27162,1554,933
27163,1556,935
27164,1559,936
27165,1562,939
27166,1565,943
27167,1569,947
27168,1574,944
27169,1579,942
27170,1585,940
27171,1584,939
27172,1578,938
27173,1573,938
27174,1569,938
27175,1565,937
27176,1562,937
27177,1559,937
27178,1557,937
27179,1556,937
27180,1556,939
27181,1556,942
27182,1556,942
27183,1557,940
27184,1556,938
27185,1557,936
27186,1558,936
27187,1560,936
27188,1561,937
27189,1564,938
27190,1566,939
27191,1570,941
27192,1574,943
27193,1579,946
27194,1584,946
27195,1583,944
27196,1579,943
27197,1574,941
27198,1571,940
27199,1570,938
27200,1569,936
27201,1569,936
27202,1569,936
27203,1569,937
27204,1568,939
27205,1568,941
27206,1568,945
27207,1569,947
27208,1569,943
27209,1571,941
27210,1574,939
27211,1577,939
27212,1581,938
27213,1584,939
27214,1582,942
27215,1579,946
27216,1578,945
27217,1576,942
27218,1576,939
27219,1576,938
27220,1578,936
27221,1580,935
27222,1580,936
27223,1580,939
27224,1582,942
27225,1583,946
27226,1582,947
27227,1580,944
27228,1578,942
27229,1576,941
27230,1575,940
27231,1576,940
27232,1576,941
27233,1578,943
27234,1581,945
27235,1584,945
27236,1582,947
27237,1580,945
27238,1579,942
27239,1579,941
27240,1580,940
27241,1582,941
27242,1584,943
27243,1582,945
27244,1581,946
27245,1581,944
27246,1580,942
27247,1580,940
27248,1581,940
27249,1582,941
27250,706,387
27251,717,387
27252,731,388
27253,745,387
27254,760,386
27255,770,385
27256,779,384
27257,781,379
27258,779,370
27259,779,361
27260,777,353
27261,772,343
27262,767,332
27263,760,322
27264,752,312
27265,744,304
27266,743,302
27267,746,309
27268,750,316
27269,754,325
27270,758,330
27271,761,334
27272,763,340
27273,766,345
27274,768,351
27275,770,355
27276,772,360
27277,769,361
27278,764,362
27279,759,363
27280,754,364
27281,749,365
27282,744,365
27283,739,366
27284,733,366
27285,734,368
27286,739,370
27287,743,373
27288,747,376
27289,751,379
27290,754,381
27291,754,384
27292,754,387
27293,757,391
27294,759,395
27295,761,400
27296,758,403
27297,755,407
27298,753,411
27299,751,416
27300,749,415
27301,747,411
27302,744,407
27303,741,404
27304,737,404
27305,733,405
27306,731,407
27307,731,407
27308,733,407
27309,735,407
27310,737,406
27311,739,403
27312,741,403
27313,742,403
27314,743,401
27315,744,396
27316,745,391
27317,744,392
27318,744,397
27319,743,398
27320,744,395
27321,746,395
27322,743,396
27323,745,395
27324,745,395
27325,744,396
27326,745,395
27327,744,396
27328,745,395
27329,745,395
27330,745,395
27331,745,395
27332,745,395
27333,745,395
27334,745,395
27335,745,395
27336,745,395
27337,745,395
27338,745,395
27339,750,474
27340,767,485
27341,1385,597
27342,1377,603
27343,1365,610
27344,1351,620
27345,1337,623
27346,1324,621
27347,1313,622
27348,1301,626
27349,1289,633
27350,1278,639
27351,1267,647
27352,1257,654
27353,1247,663
27354,1238,671
27355,1230,680
27356,1218,688
